x0,y0,err0,x1,y1,err1,x2,y2,err2,x3,y3,err3,x4,y4,err4,x5,y5,err5,processed_y0,processed_err0,processed_y1,processed_err1,processed_y2,processed_err2,processed_y3,processed_err3,processed_y4,processed_err4,processed_y5,processed_err5,processed_y,processed_err
0.3,18.415,5.368520619,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,18.415,5.368520619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.415,5.368520619
0.300878661,20.20450687,7.158027491,0.300878661,0.0,0.0,0.300878661,0.0,0.0,0.300878661,0.0,0.0,0.300878661,0.0,0.0,0.300878661,0.0,0.0,20.20450687,7.158027491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.20450687,7.158027491
0.301757322,21.99401375,5.368520619,0.301757322,0.0,0.0,0.301757322,0.0,0.0,0.301757322,0.0,0.0,0.301757322,0.0,0.0,0.301757322,0.0,0.0,21.99401375,5.368520619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.99401375,5.368520619
0.302635983,21.99401375,5.368520619,0.302635983,1.15192,0.14768,0.302635983,0.0,0.0,0.302635983,0.0,0.0,0.302635983,0.0,0.0,0.302635983,0.0,0.0,21.99401375,5.368520619,1.15192,0.14768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.14593375,5.370551463213824
0.303514644,21.99401375,5.368520619,0.303514644,0.0,0.0,0.303514644,0.0,0.0,0.303514644,0.0,0.0,0.303514644,0.0,0.0,0.303514644,0.0,0.0,21.99401375,5.368520619,1.1765333333333334,0.14768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.170547083333332,5.370551463213824
0.304393305,23.78352062,3.579013746,0.304393305,0.0,0.0,0.304393305,0.0,0.0,0.304393305,0.0,0.0,0.304393305,0.0,0.0,0.304393305,0.0,0.0,23.78352062,3.579013746,1.2011466666666668,0.14768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.984667286666667,3.5820592927053783
0.305271967,23.78352062,3.579013746,0.305271967,0.0,0.0,0.305271967,0.0,0.0,0.305271967,0.0,0.0,0.305271967,0.0,0.0,0.305271967,0.0,0.0,23.78352062,3.579013746,1.2257600000000002,0.14768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.009280620000002,3.5820592927053783
0.306150628,25.57302749,5.368520619,0.306150628,0.0,0.0,0.306150628,0.0,0.0,0.306150628,0.0,0.0,0.306150628,0.0,0.0,0.306150628,0.0,0.0,25.57302749,5.368520619,1.2503733333333333,0.14768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.823400823333333,5.370551463213824
0.307029289,27.36253436,3.579013746,0.307029289,0.0,0.0,0.307029289,0.0,0.0,0.307029289,0.0,0.0,0.307029289,0.0,0.0,0.307029289,0.0,0.0,27.36253436,3.579013746,1.2749866666666667,0.14768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.63752102666667,3.5820592927053783
0.30790795,27.36253436,3.579013746,0.30790795,1.2996,0.14768,0.30790795,0.0,0.0,0.30790795,0.0,0.0,0.30790795,0.0,0.0,0.30790795,0.0,0.0,27.36253436,3.579013746,1.2996,0.14768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.662134360000003,3.5820592927053783
